;sample_full;tax_rank;taxid;abundance;Kingdom;Phylum;Class;Order;Family;Genus;Species
1042;ProPSneuk1;17;N34648_3311;0.009367974;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;NA
1043;ProCg2;9;N11170_1429;0.020391889;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter;NA
1044;ProPAaltk3;14;N11170_1429;0.013630614;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter;NA
1045;ProPSneug1;9;N11170_1429;0.028839077;Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Paracaedibacter;NA
1046;ProCg1;12;N2660_3583;0.012934721;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1047;ProCg2;6;N2660_3583;0.027682843;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1048;ProCg3;7;N2660_3583;0.027436527;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1049;ProCk1;20;N2660_3583;0.010570375;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1050;ProCk2;2;N2660_3583;0.037806762;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1051;ProCk3;9;N2660_3583;0.019776762;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1052;ProLAaltg2;18;N2660_3583;0.003775835;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1053;ProLAaltg3;20;N2660_3583;0.009241952;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1054;ProLAneuk1;21;N2660_3583;0.011695906;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1055;ProLAneuk3;15;N2660_3583;0.010317811;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1056;ProLFaltg1;8;N2660_3583;0.028579677;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1057;ProLFaltg3;9;N2660_3583;0.004132231;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1058;ProLFaltk1;6;N2660_3583;0.033072671;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1059;ProLFneug3;14;N2660_3583;0.002524978;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1060;ProPAaltg2;4;N2660_3583;0.025248775;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1061;ProPAaltg3;6;N2660_3583;0.020119863;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1062;ProPAaltk3;6;N2660_3583;0.024857685;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1063;ProPAneug1;9;N2660_3583;0.030245847;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1064;ProPAneug2;5;N2660_3583;0.032119983;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1065;ProPAneuk1;14;N2660_3583;0.013708514;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1066;ProPSaltg1;5;N2660_3583;0.027547042;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1067;ProPSaltg2;9;N2660_3583;0.009568595;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1068;ProPSaltg3;20;N2660_3583;0.003299725;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1069;ProPSaltk1;17;N2660_3583;0.008770281;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1070;ProPSaltk2;12;N2660_3583;0.01882567;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1071;ProPSaltk3;17;N2660_3583;0.010635496;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1072;ProPSneug1;11;N2660_3583;0.024489796;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1073;ProPSneuk1;11;N2660_3583;0.012740445;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA
1074;ProCg1;14;N16290_2818;0.012493764;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;NA
1075;ProCg3;5;N16290_2818;0.034193284;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;NA
1076;ProCg2;16;N2811_5461;0.011392117;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1077;ProLFaltg3;13;N2811_5461;0.002911345;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1078;ProLFaltk1;2;N2811_5461;0.050155443;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1079;ProPAaltg1;5;N2811_5461;0.018799465;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1080;ProPAaltg2;20;N2811_5461;0.00628744;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1081;ProPAaltk3;7;N2811_5461;0.021758381;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1082;ProPSaltk1;5;N2811_5461;0.026373489;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1083;ProPSneug1;6;N2811_5461;0.034994982;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1084;ProPSneuk1;8;N2811_5461;0.023607295;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;NA
1085;ProCk1;14;N68404_76;0.01511067;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;NA
